ticker,sector,dir,break_date,entry_date,exit_date,hold,entry,exit,ref,atr,pnl_pct,pnl_atr,reason,choppy
v,Financials,up,2015-02-05,2015-02-06,2015-02-12,4,61.52701950073242,62.44327163696289,61.5753288269043,1.4696884837975297,-1.4891866104769818,-0.6234328882151705,stop,1
v,Financials,up,2015-05-14,2015-05-21,2015-06-19,20,64.06956481933594,63.4415168762207,64.14434051513672,1.324992161627666,0.9802594178471649,0.474001251708326,timeout,1
v,Financials,up,2015-10-19,2015-10-21,2015-10-23,2,69.80843353271484,71.29781341552734,70.30796813964844,1.5227557172776143,-2.1335242855929732,-0.9780819509745242,stop,0
v,Financials,down,2016-02-08,2016-02-10,2016-02-22,7,65.01274108886719,67.84324645996094,64.25279235839844,2.2630295472562985,4.3537702359367945,1.2507593524465734,target,0
v,Financials,down,2016-06-24,2016-06-29,2016-06-30,1,71.38661193847656,68.99592590332031,71.19131469726562,1.3693741833373592,-3.3489277194113445,-1.745823796188277,stop,1
v,Financials,down,2016-11-14,2016-11-17,2016-11-28,6,75.7044448852539,73.84613037109375,74.88385772705078,1.49880218731148,-2.454696705030761,-1.2398664279330696,stop,0
v,Financials,up,2019-06-20,2019-06-25,2019-06-28,3,162.6822967529297,164.83834838867188,162.97674560546875,2.753623806740644,-1.3253142344164501,-0.7829869971578364,stop,0
v,Financials,up,2019-09-05,2019-09-09,2019-09-10,1,172.68557739257812,167.73947143554688,174.46934509277344,3.2403143335064746,2.8642264349540456,1.526427823957088,target,0
v,Financials,up,2019-11-27,2019-12-02,2019-12-13,9,173.20346069335938,176.39520263671875,174.13717651367188,2.574974148844802,-1.842770306425954,-1.2395238782460285,stop,0
v,Financials,up,2020-01-02,2020-01-06,2020-01-08,2,180.25396728515625,182.85501098632807,180.4444732666016,2.126078454572373,-1.4429883238336978,-1.2233996800908162,stop,0
v,Financials,up,2020-02-14,2020-02-24,2020-02-24,0,189.6747894287109,189.6747894287109,198.37551879882807,3.580978697705978,0.0,0.0,target,0
v,Financials,down,2020-02-27,2020-02-28,2020-03-02,1,173.42567443847656,183.51104736328125,173.41305541992188,5.227870398205819,5.8153863073962055,1.929155116061397,target,0
v,Financials,up,2020-06-05,2020-06-11,2020-06-11,0,180.5209808349609,180.5209808349609,188.1573638916016,5.05648840745206,0.0,0.0,target,0
v,Financials,up,2020-12-29,2021-01-06,2021-01-08,2,203.82418823242188,206.53713989257807,204.1780242919922,3.7821081528889353,-1.331025372250029,-0.7173120255918449,stop,0
v,Financials,down,2021-01-27,2021-01-28,2021-01-29,1,190.0199432373047,185.25547790527344,189.1788482666016,4.420277059404977,-2.507350150126711,-1.0778657690458444,stop,1
v,Financials,up,2021-04-28,2021-05-05,2021-05-12,5,220.0690155029297,211.8311920166016,221.15396118164065,4.054927631703074,3.743290925122728,2.0315586946414137,target,0
v,Financials,up,2021-07-02,2021-07-08,2021-07-13,3,227.50387573242188,233.02301025390625,228.18655395507807,3.3442266884255902,-2.4259518672884903,-1.650347011638346,stop,1
v,Financials,down,2022-06-16,2022-06-21,2022-06-24,3,188.1567230224609,198.920166015625,186.09503173828125,6.260174729839464,5.720466864146663,1.7193518484171941,target,0
v,Financials,up,2022-11-30,2022-12-05,2022-12-19,10,207.6576385498047,199.04737854003903,207.7645263671875,5.196289553256891,4.146372880812938,1.6570015819016435,target,0
v,Financials,up,2023-09-01,2023-09-05,2023-09-15,8,239.8081512451172,235.63446044921875,240.6781005859375,3.291405398387753,1.740429078089321,1.2680573465495497,target,1
v,Financials,up,2023-11-30,2023-12-06,2023-12-11,3,249.0855407714844,251.26986694335935,249.0952911376953,3.051430879002024,-0.8769381655432515,-0.7158366872754893,stop,0
v,Financials,up,2024-02-28,2024-02-29,2024-03-07,5,277.3716125488281,273.0732421875,278.8533935546875,3.6487852993194267,1.5496792630757936,1.178027756834544,target,0
v,Financials,down,2024-04-19,2024-04-22,2024-04-30,6,267.25372314453125,263.6030578613281,266.2232971191406,3.8753606241796033,-1.3659923013416129,-0.9420195014692225,stop,0
v,Financials,up,2024-11-18,2024-11-20,2024-11-25,3,303.4002380371094,309.125,306.3021240234375,4.641035275445174,-1.8868679866330296,-1.2335096854745409,stop,0
v,Financials,up,2024-12-17,2024-12-18,2024-12-18,0,305.7591857910156,305.7591857910156,312.5400390625,4.074222268356653,0.0,0.0,target,0
v,Financials,up,2025-02-28,2025-03-04,2025-03-06,2,348.24322509765625,340.2645874023437,352.6923522949219,5.475193229023271,2.2911106721674614,1.4572339936824255,target,0
v,Financials,up,2025-06-06,2025-06-09,2025-06-11,2,363.1119384765625,369.6976013183594,364.4389953613281,5.813161624410792,-1.8136729046770117,-1.1328883088579842,stop,0
v,Financials,down,2025-08-07,2025-08-13,2025-08-22,7,339.8321838378906,347.26275634765625,334.164794921875,6.620971743304029,2.186541729464392,1.1222782391845076,target,1
v,Financials,up,2026-01-06,2026-01-08,2026-01-12,2,350.1275329589844,341.15142822265625,353.0201416015625,5.626995047658824,2.563667204481068,1.5951861802442382,target,1
v,Financials,up,2026-07-16,2026-07-17,2026-07-28,7,357.8951110839844,365.91021728515625,361.45849609375,8.344684834256347,-2.2395126261702507,-0.9605043641994129,stop,0
axp,Financials,up,2010-04-06,2010-04-07,2010-04-08,1,33.72890090942383,34.779685974121094,34.06600570678711,0.8178431903629851,-3.115384837232206,-1.284824618067546,stop,0
axp,Financials,up,2011-07-06,2011-07-11,2011-07-29,14,42.48897933959961,40.67625427246094,42.545875549316406,1.0422514762263815,4.26634175570609,1.7392396254519098,target,0
axp,Financials,down,2012-06-01,2012-06-08,2012-06-29,15,45.92475891113281,47.856781005859375,45.54656982421875,1.1894302023450483,4.206929204495427,1.6243257409450678,target,0
axp,Financials,down,2012-11-13,2012-11-19,2012-11-27,5,45.72104644775391,45.06705093383789,45.72104644775391,0.9648453044390791,-1.430403642802342,-0.6778242179415782,stop,0
axp,Financials,up,2013-03-15,2013-03-19,2013-03-22,3,54.10479736328125,55.010284423828125,54.41215896606445,0.872232615090445,-1.673579986756207,-1.0381256615277814,stop,0
axp,Financials,up,2013-06-07,2013-06-12,2013-06-14,2,62.255470275878906,60.79741668701172,63.71356201171875,1.3502870812430565,2.3420489515314373,1.0798100708516907,target,0
axp,Financials,up,2014-12-02,2014-12-03,2014-12-08,3,77.32455444335938,79.28203582763672,78.3160171508789,1.112297584711767,-2.531513305661798,-1.7598540275393941,stop,0
axp,Financials,down,2015-07-08,2015-07-10,2015-07-14,2,66.17090606689453,67.59172821044922,65.79637908935547,1.1107032467327667,2.1472006777696646,1.2792094987875144,target,0
axp,Financials,down,2015-11-12,2015-11-19,2015-11-24,3,62.49502944946289,61.541351318359375,62.288822174072266,1.0788830362166981,-1.5260063712342358,-0.8839495099003164,stop,0
axp,Financials,down,2015-12-11,2015-12-15,2015-12-18,3,60.269798278808594,58.31093978881836,60.02064895629883,1.110451726878444,-3.2501494047292785,-1.7640194909658253,stop,1
axp,Financials,down,2016-06-27,2016-06-29,2016-07-11,7,51.96511459350586,54.16989135742188,51.59210968017578,1.3938603962580414,4.2428016971823554,1.5817773213407655,target,0
axp,Financials,up,2016-09-07,2016-09-09,2016-09-13,2,56.74941253662109,56.08710479736328,57.3681526184082,0.8481369594114505,1.167074176900792,0.7808971557110328,target,1
axp,Financials,up,2016-11-23,2016-11-28,2016-12-07,7,63.17466735839844,65.06646728515625,63.47243118286133,1.1926342659414413,-2.9945546306170088,-1.586236435412548,stop,0
axp,Financials,up,2017-01-18,2017-01-19,2017-02-03,11,67.4549789428711,68.64241027832031,67.64850616455078,1.1903055290381968,-1.7603316375724865,-0.9975853312289489,stop,1
axp,Financials,up,2017-03-01,2017-03-02,2017-03-21,13,70.45433044433594,68.1938247680664,70.51592254638672,0.9768269362130017,3.208469461015594,2.3141311858507323,target,0
axp,Financials,up,2017-08-15,2017-08-18,2017-09-08,14,75.69149780273438,74.68970489501953,76.21451568603516,1.0164531757189836,1.3235210516321076,0.9855770355641125,target,1
axp,Financials,down,2018-02-05,2018-02-06,2018-02-08,2,84.1109619140625,78.89531707763672,82.99649047851562,1.9549895446298167,-6.200909747952577,-2.6678632889637166,stop,0
axp,Financials,up,2018-04-19,2018-04-20,2018-05-03,9,90.35218811035156,87.08020782470703,90.77338409423828,2.441262312952083,3.6213625304218433,1.3402821434980934,target,0
axp,Financials,up,2018-07-18,2018-07-19,2018-07-27,6,90.11876678466795,93.42951202392578,92.06436920166016,1.4671594616959311,-3.6737578169135454,-2.2565681002601057,stop,0
axp,Financials,up,2018-11-28,2018-12-04,2018-12-07,2,97.18875122070312,96.32193756103516,99.96101379394533,2.2702728405323875,0.8918868169213808,0.38181034640078665,target,0
axp,Financials,up,2019-04-18,2019-04-22,2019-04-24,2,102.19896697998048,103.73654174804688,102.94451904296876,1.527963450390184,-1.5044914968343899,-1.0062902798321214,stop,0
axp,Financials,up,2019-05-21,2019-05-23,2019-05-30,4,107.7488021850586,106.21123504638672,109.03163146972656,1.8205100836105852,1.4269923261245199,0.8445804022257573,target,0
axp,Financials,down,2019-08-23,2019-08-28,2019-09-03,3,108.68810272216795,107.32826232910156,108.65863037109376,2.50515113993766,-1.2511400594989315,-0.5428177052424196,stop,0
axp,Financials,up,2020-02-14,2020-02-21,2020-02-24,1,124.01644134521484,117.8477783203125,124.20948791503906,2.054468448964408,4.974068726686907,3.0025591427367844,target,0
axp,Financials,up,2020-09-14,2020-09-17,2020-09-21,2,97.18962860107422,91.1628646850586,98.12750244140624,2.8184436768769143,6.201036059879554,2.138330442953472,target,0
axp,Financials,up,2021-01-19,2021-01-25,2021-01-26,1,113.36864471435548,108.68978118896484,116.59993743896484,3.2451939053086707,4.12712310108279,1.441782420993917,target,0
axp,Financials,up,2021-05-05,2021-05-11,2021-05-14,3,144.9454345703125,147.49838256835938,145.29270935058594,3.237785434137655,-1.7613165986324661,-0.7884858493493168,stop,0
axp,Financials,up,2021-06-24,2021-06-28,2021-07-02,4,154.65977478027344,158.56398010253906,156.2835235595703,3.1743122558766927,-2.5243831680295443,-1.2299373872364512,stop,1
axp,Financials,up,2021-09-24,2021-09-28,2021-10-15,13,162.93035888671875,165.8542022705078,163.36322021484375,3.9552979173138363,-1.7945356554587442,-0.7392220371037775,stop,0
axp,Financials,down,2021-11-30,2021-12-06,2021-12-07,1,151.5809783935547,157.4958953857422,147.93954467773438,5.134641787518418,3.9021498969550166,1.1519629288582156,target,0
axp,Financials,down,2022-05-12,2022-05-13,2022-05-19,4,150.5623016357422,146.0572967529297,150.4955291748047,6.11345029083954,-2.9921200950497764,-0.7369005501791431,stop,0
axp,Financials,down,2022-09-30,2022-10-03,2022-10-04,1,133.29530334472656,138.4740753173828,129.9253387451172,4.539541270490313,3.8851871316598294,1.1408139422195174,target,0
axp,Financials,up,2022-11-30,2022-12-06,2022-12-16,8,147.83242797851562,139.80538940429688,148.7934112548828,4.100016231308867,5.429822593041165,1.9578065357210162,target,0
axp,Financials,down,2023-08-22,2023-08-29,2023-08-31,2,154.75540161132812,152.58241271972656,154.74574279785156,2.9491274712219813,-1.4041441325964672,-0.7368243362845136,stop,0
axp,Financials,up,2024-01-05,2024-01-09,2024-01-12,3,181.70361328125,177.10189819335938,182.61187744140625,2.7886057069208134,2.5325391194988836,1.6501849208979251,target,0
axp,Financials,down,2025-04-03,2025-04-09,2025-04-10,1,258.9296569824219,243.6619415283203,251.216796875,9.4142364502467,-5.896472282098629,-1.6217688534582615,stop,0
axp,Financials,up,2025-08-29,2025-09-03,2025-09-17,10,320.2840881347656,332.44403076171875,324.6573486328125,5.826331146195756,-3.796611532520653,-2.087066855939494,stop,0
axp,Financials,down,2026-03-18,2026-03-23,2026-03-27,4,300.136962890625,290.5535888671875,296.4487609863281,9.357190446444148,-3.1930002659918446,-1.0241721677343123,stop,0
blk,Financials,down,2010-04-06,2010-04-08,2010-04-26,12,134.87255859375,127.21774291992188,134.3140106201172,5.461117311423506,-5.675591650103722,-1.4016940558694582,stop,0
blk,Financials,up,2011-05-31,2011-06-01,2011-06-06,3,134.931884765625,128.0301055908203,137.01663208007812,3.927170361303193,5.115009833882475,1.7574432835438287,target,1
blk,Financials,down,2011-07-18,2011-07-19,2011-07-27,6,125.19480895996094,120.52613067626952,124.22698974609376,4.52885859509583,-3.729130882083561,-1.0308730523728422,stop,0
blk,Financials,up,2011-12-05,2011-12-08,2011-12-22,10,116.03564453125,121.57063293457033,118.22811889648438,6.214692374389935,-4.770075975946924,-0.890629506639686,stop,1
blk,Financials,up,2012-02-13,2012-02-15,2012-02-16,1,131.53932189941406,133.7838134765625,131.79566955566406,3.861822947457736,-1.706327465231091,-0.5812000207378749,stop,0
blk,Financials,up,2012-09-06,2012-09-11,2012-09-13,2,125.55088806152344,129.22390747070312,125.94595336914062,2.9615931215449063,-2.9255224442377545,-1.2402174297540467,stop,1
blk,Financials,up,2012-11-06,2012-11-07,2012-11-20,9,134.9856414794922,137.68533325195312,135.0353546142578,3.123908244849755,-1.999984400467579,-0.8642032866720065,stop,1
blk,Financials,up,2013-04-29,2013-05-01,2013-05-03,2,188.11412048339844,195.6115875244141,190.4210662841797,5.4954651811735085,-3.9855950322864384,-1.3643007086462215,stop,1
blk,Financials,down,2014-02-03,2014-02-06,2014-03-04,17,216.4975128173828,225.5650787353516,214.2214813232422,7.544356567217164,4.1883002718914994,1.2019004983633044,target,0
blk,Financials,up,2014-06-18,2014-06-24,2014-07-01,5,235.13059997558597,239.68063354492188,235.36227416992188,4.949627014647745,-1.9351090712175902,-0.9192679682470429,stop,0
blk,Financials,up,2014-12-04,2014-12-10,2014-12-12,2,268.42218017578125,256.2948913574219,268.51983642578125,4.785563214690399,4.5179905812618,2.5341403455149947,target,0
blk,Financials,down,2016-06-27,2016-06-29,2016-07-11,7,263.0692443847656,271.4751892089844,257.4266357421875,8.29142026813591,3.1953354501312203,1.0138124172191536,target,0
blk,Financials,up,2016-08-05,2016-08-10,2016-08-19,7,286.2715759277344,290.6542663574219,287.7403259277344,5.443505969833407,-1.5309554975845225,-0.805122737804516,stop,1
blk,Financials,down,2016-10-11,2016-10-18,2016-10-20,2,280.2835998535156,274.4513244628906,279.8434143066406,5.741495150254547,-2.080847896085649,-1.015811254384919,stop,1
blk,Financials,up,2017-09-25,2017-09-26,2017-09-28,2,349.9132080078125,359.345703125,350.9660339355469,5.114218227459887,-2.695667068668326,-1.844366958480847,stop,0
blk,Financials,down,2020-02-27,2020-03-04,2020-03-05,1,426.82952880859375,407.1473388671875,422.4181823730469,13.358831527232127,-4.611253114643921,-1.4733466696757038,stop,0
blk,Financials,up,2020-09-02,2020-09-03,2020-09-03,0,505.3990173339844,505.3990173339844,521.4144897460938,9.778519988067425,0.0,0.0,target,0
blk,Financials,up,2020-11-05,2020-11-06,2020-11-11,3,571.5326538085938,585.2513427734375,573.6968994140625,16.842915331753236,-2.4003333621315956,-0.814507981227008,stop,0
blk,Financials,up,2020-12-31,2021-01-04,2021-01-06,2,623.4846801757812,644.6586303710938,627.5194702148438,13.369281493183491,-3.396065832658928,-1.5837762265764488,stop,0
blk,Financials,up,2021-06-02,2021-06-09,2021-06-18,7,772.0486450195312,745.3132934570312,773.8378295898438,15.209450039167749,3.4629102369350897,1.7578118533970963,target,1
blk,Financials,up,2021-07-02,2021-07-08,2021-07-09,1,776.9773559570312,798.9702758789062,786.152099609375,13.40542203753558,-2.8305741156105535,-1.6405988457725666,stop,1
blk,Financials,up,2021-08-16,2021-08-17,2021-08-23,4,806.3367309570312,822.5056762695312,814.2438354492188,14.05485891880543,-2.005234871702952,-1.1504167637617422,stop,1
blk,Financials,down,2021-10-04,2021-10-05,2021-10-14,7,746.7846069335938,794.62158203125,746.6776123046875,18.490417839863266,6.405725915278547,2.5871224496898657,target,0
blk,Financials,down,2022-09-29,2022-10-04,2022-10-07,3,540.2152709960938,502.8488464355469,528.612548828125,19.005700730725025,-6.916950809562929,-1.9660640294172111,stop,0
blk,Financials,up,2023-06-15,2023-06-20,2023-07-11,14,644.9202270507812,662.8878784179688,647.078125,13.650440854080866,-2.786026955512549,-1.3162689439305533,stop,0
blk,Financials,down,2023-08-22,2023-08-23,2023-08-29,4,633.5515747070312,644.994873046875,625.5991821289062,12.018638038725484,1.8062141736661916,0.9521293763047093,target,0
blk,Financials,up,2024-10-02,2024-10-04,2024-10-11,5,915.258544921875,954.8604736328124,915.5670776367188,16.183141966204754,-4.326857031891217,-2.447110010753046,stop,0
blk,Financials,down,2025-01-10,2025-01-15,2025-01-15,0,981.7988891601562,981.7988891601562,939.2492065429688,21.63755511535915,0.0,0.0,target,0
blk,Financials,down,2025-02-27,2025-02-28,2025-03-10,6,947.4954223632812,891.753173828125,923.2891235351562,21.98184030659371,-5.8831153396099465,-2.53583174828341,stop,0
blk,Financials,up,2025-05-15,2025-05-21,2025-06-04,9,947.8446655273438,963.5701904296876,948.4779052734376,24.230361739995228,-1.6590824925511183,-0.6490008309032765,stop,0
jpm,Financials,up,2010-04-14,2010-04-16,2010-04-26,6,29.959732055664062,28.8679141998291,30.34781837463379,0.9139509642712953,3.6442844475591576,1.1946131669169813,target,0
jpm,Financials,up,2010-08-02,2010-08-06,2010-08-11,3,26.63510131835937,24.876562118530277,26.84208869934082,1.1977110843949166,6.6023371895978,1.4682499166462237,target,0
jpm,Financials,up,2010-12-10,2010-12-14,2010-12-22,6,26.900291442871094,27.803768157958984,26.999217987060547,0.9316215150036515,-3.358613110220867,-0.9697894483301509,stop,1
jpm,Financials,up,2011-02-01,2011-02-04,2011-02-11,5,29.44011116027832,30.74736785888672,29.90226173400879,0.9663866075057316,-4.440393215539882,-1.3527264227951805,stop,0
jpm,Financials,down,2011-05-13,2011-05-17,2011-05-23,4,29.08197021484375,28.245553970336918,28.92511367797852,0.8597440210132336,-2.8760645799709836,-0.9728666022254988,stop,1
jpm,Financials,down,2011-09-09,2011-09-15,2011-09-21,4,22.5816593170166,20.26404190063477,22.31450462341309,1.6067628501225086,-10.263273322148528,-1.4424141161871673,stop,0
jpm,Financials,up,2012-02-03,2012-02-10,2012-02-17,5,25.52321052551269,26.106842041015625,25.55714225769043,0.9447531774096457,-2.286669676291477,-0.6177608389771736,stop,0
jpm,Financials,up,2012-03-09,2012-03-12,2012-03-13,1,27.511598587036133,29.44568252563477,27.57266616821289,0.8632878240393695,-7.030067454931553,-2.2403697639901314,stop,0
jpm,Financials,up,2012-12-20,2012-12-27,2013-01-02,3,30.272804260253903,31.200347900390625,30.4393253326416,0.7794794341389639,-3.0639501783933607,-1.1899526780476442,stop,1
jpm,Financials,up,2013-01-25,2013-01-28,2013-02-01,4,32.5836181640625,33.42893981933594,32.70936584472656,0.7419479543351104,-2.594314882457619,-1.1393274290121393,stop,0
jpm,Financials,up,2013-03-14,2013-03-15,2013-03-21,4,34.9449462890625,33.77825164794922,35.3711051940918,0.8606781619058649,3.338664857179786,1.3555527405619086,target,0
jpm,Financials,up,2014-01-15,2014-01-16,2014-01-23,4,42.35460662841797,40.54525375366211,42.36178588867188,0.87862204562854,4.271915191255413,2.059307393614853,target,1
jpm,Financials,up,2014-09-24,2014-09-25,2014-10-01,4,43.76349258422852,43.48701095581055,44.61476135253906,0.7365130694476679,0.6317631708343457,0.37539269822505295,target,1
jpm,Financials,up,2014-12-05,2014-12-10,2014-12-12,2,44.446563720703125,43.97776794433594,45.36214828491211,0.9047579344790344,1.0547402028940727,0.5181449739229126,target,0
jpm,Financials,up,2015-05-04,2015-05-06,2015-05-08,2,47.43415069580078,48.59922790527344,47.64936828613281,0.9813421636587536,-2.4561991568994137,-1.187228321189095,stop,1
jpm,Financials,up,2015-06-05,2015-06-08,2015-06-10,2,49.63815689086914,50.65482711791992,49.72721099853516,0.9354544401950015,-2.048162725473387,-1.0868196069910683,stop,1
jpm,Financials,up,2015-07-22,2015-07-24,2015-08-12,13,51.47139739990234,50.22402572631836,51.95692825317383,0.9750484994910488,2.423426867338838,1.2792919267452587,target,0
jpm,Financials,up,2015-11-06,2015-11-12,2015-11-18,4,49.65353775024414,50.744384765625,49.98453140258789,1.2529472766300256,-2.196917006936723,-0.8706248345220421,stop,0
jpm,Financials,down,2016-02-11,2016-02-12,2016-03-01,11,43.5413818359375,44.83648300170898,41.84485626220703,1.8503987648791151,2.9744144791990665,0.6999038209237484,target,0
jpm,Financials,up,2016-08-05,2016-08-10,2016-08-18,6,50.19508743286133,50.71026611328125,50.21173477172852,0.9685776352829936,-1.026352790218767,-0.5318919843419675,stop,1
jpm,Financials,up,2017-09-20,2017-09-26,2017-09-27,1,73.79606628417969,74.96167755126953,74.04811096191406,1.347911146922084,-1.5795032523836925,-0.8647537857012929,stop,0
jpm,Financials,down,2018-06-27,2018-06-28,2018-07-16,11,83.98036193847656,88.98329162597656,83.86833190917969,1.9897651666642457,5.957261402570654,2.5143317268374905,target,0
jpm,Financials,up,2018-07-27,2018-07-31,2018-08-03,3,92.49978637695312,94.22183990478516,92.68489074707033,1.9888697348555637,-1.8616837889920697,-0.8658453078411849,stop,0
jpm,Financials,up,2018-09-20,2018-09-24,2018-09-27,3,93.92411041259766,92.15377807617188,94.78515625,1.5587930829957224,1.8848539833370985,1.1357070773136344,target,1
jpm,Financials,down,2018-10-23,2018-10-30,2018-11-07,6,86.46234130859375,90.3357162475586,86.17060089111328,2.306219537033127,4.479840448849674,1.6795343534153775,target,0
jpm,Financials,up,2019-10-25,2019-10-31,2019-11-01,1,104.38703918457033,106.79367065429688,104.55419158935548,2.106791849128878,-2.3054887738230607,-1.1423204768528266,stop,0
jpm,Financials,up,2021-08-27,2021-08-30,2021-09-20,14,141.57327270507812,134.9728546142578,142.7645263671875,2.8496540107001316,4.662192209521169,2.316217360436208,target,1
jpm,Financials,up,2022-11-30,2022-12-01,2022-12-05,2,124.76083374023438,120.3011474609375,125.21868133544922,2.7207041358587114,3.574588390922769,1.6391662072029396,target,0
jpm,Financials,down,2023-03-15,2023-03-16,2023-03-17,1,120.61782836914062,116.06063842773438,119.65099334716795,3.771989864888335,-3.7782059277832105,-1.20816600909429,stop,1
jpm,Financials,up,2023-06-15,2023-06-22,2023-06-29,5,129.77410888671875,133.35362243652344,132.0426483154297,2.5311207883921845,-2.7582647883402416,-1.414200999897149,stop,0
jpm,Financials,up,2023-07-24,2023-07-27,2023-07-31,2,146.0553436279297,147.87149047851562,146.17706298828125,2.6422271987573254,-1.243464843855697,-0.6873545361428781,stop,0
jpm,Financials,down,2023-10-03,2023-10-05,2023-10-13,6,134.7603759765625,139.5699005126953,134.5409393310547,2.3682066255685905,3.5689456201645533,2.0308720042441726,target,0
jpm,Financials,up,2024-05-14,2024-05-20,2024-05-31,8,186.65951538085935,193.38796997070312,190.05563354492188,3.1378543236224337,-3.6046673410220027,-2.1442852012569684,stop,0
jpm,Financials,up,2025-02-18,2025-02-20,2025-02-20,0,258.94158935546875,258.94158935546875,268.744140625,4.407391179825012,0.0,0.0,target,1
jpm,Financials,down,2025-04-04,2025-04-09,2025-04-11,2,228.83859252929688,230.6549224853516,218.5572052001953,8.029743211281222,0.793716626194588,0.2262002542625399,target,0
jpm,Financials,up,2025-05-14,2025-05-21,2025-06-09,12,254.9117584228516,260.4779663085937,256.8549499511719,6.640778814592141,-2.1835822404507486,-0.8381860081698811,stop,0
jpm,Financials,up,2025-07-25,2025-07-31,2025-08-07,5,290.6790771484375,281.5536804199219,291.1893615722656,4.947677149099665,3.1393373124876374,1.844379989542403,target,0
jpm,Financials,up,2025-09-04,2025-09-05,2025-09-08,1,288.85400390625,287.4115905761719,295.7618713378906,4.903186725213598,0.4993572221855967,0.2941787476011917,target,1
jpm,Financials,up,2025-11-10,2025-11-13,2025-11-14,1,305.1469421386719,299.3591003417969,310.1270446777344,6.304107287485657,1.8967392418583557,0.9181064872364244,target,1
bac,Financials,down,2010-05-20,2010-05-21,2010-05-24,1,12.27586269378662,11.82291030883789,12.24515438079834,0.7124040895665518,-3.6897804761044517,-0.6358082324096689,stop,0
bac,Financials,down,2010-10-15,2010-10-18,2010-10-19,1,9.48743724822998,9.072265625,9.464459419250488,0.42154758441887275,-4.376014432216,-0.9848748719609391,stop,0
bac,Financials,down,2010-11-30,2010-12-01,2010-12-03,2,8.688092231750488,9.12672996520996,8.526387214660645,0.34406389443278096,5.048723261206605,1.274872895868958,target,1
bac,Financials,down,2011-09-22,2011-09-23,2011-10-03,6,4.869413375854492,4.267490386962891,4.855710029602051,0.42405725851205467,-12.36130396889903,-1.4194380046780657,stop,0
bac,Financials,up,2012-02-08,2012-02-15,2012-03-13,18,6.015652179718018,6.572733879089356,6.162564754486084,0.27632749563285675,-9.260537057803296,-2.016019788749169,stop,0
bac,Financials,down,2012-05-21,2012-05-22,2012-06-06,10,5.403731822967529,5.922646999359131,5.403731822967529,0.2904066380296945,9.60290394475262,1.7868571459394178,target,0
bac,Financials,up,2012-11-01,2012-11-07,2012-11-14,5,7.164195537567139,6.977910041809082,7.412573337554932,0.261312143073494,2.6002290805886714,0.7128849565389844,target,1
bac,Financials,up,2013-02-12,2013-02-15,2013-02-21,3,9.346949577331545,8.872994422912598,9.409103393554688,0.29817999623438757,5.070693390369784,1.5894934616820828,target,0
bac,Financials,up,2013-07-22,2013-07-24,2013-08-19,18,11.448073387145996,11.012251853942873,11.486985206604004,0.3063044261017645,3.806942168037355,1.4228378569310285,target,0
bac,Financials,down,2013-10-08,2013-10-09,2013-10-14,3,10.778558731079102,11.17574405670166,10.747406005859377,0.23188348787422855,3.6849576602232252,1.712865927900775,target,1
bac,Financials,up,2014-03-20,2014-03-24,2014-04-04,9,13.544520378112791,13.037674903869627,13.6224946975708,0.33756895862640585,3.7420702992348023,1.5014575875268787,target,1
bac,Financials,up,2014-08-21,2014-08-28,2014-09-02,2,12.492072105407717,12.694945335388184,12.50767993927002,0.2631267702435768,-1.6240158419566342,-0.7710094635854305,stop,0
bac,Financials,up,2014-10-03,2014-10-07,2014-10-09,2,13.211508750915527,12.984530448913574,13.446307182312012,0.2633386260963736,1.7180346793186967,0.8619255950658992,target,0
bac,Financials,up,2014-12-05,2014-12-12,2014-12-15,1,13.446375846862791,13.226588249206545,13.595013618469238,0.24240387676169822,1.6345489681334888,0.9067000107111103,target,0
bac,Financials,up,2015-05-19,2015-05-26,2015-05-27,1,12.992348670959473,13.181330680847168,13.00810432434082,0.23613146133076676,-1.454563871966493,-0.8003254154387088,stop,1
bac,Financials,up,2015-07-22,2015-07-24,2015-08-19,18,14.137006759643556,13.789507865905762,14.310760498046877,0.3341878152726954,2.4580797027683987,1.039831130450515,target,0
bac,Financials,down,2015-08-21,2015-08-27,2015-09-01,3,12.98393440246582,12.30472469329834,12.833873748779297,0.36424095803020795,-5.231154811121732,-1.8647263417068844,stop,0
bac,Financials,up,2015-11-06,2015-11-13,2015-11-18,3,13.627899169921877,14.134984970092772,13.715052604675291,0.4006677823696715,-3.7209388904937266,-1.2656016342812362,stop,0
bac,Financials,up,2016-04-22,2016-04-28,2016-05-04,4,11.79611587524414,11.26971435546875,11.907776832580566,0.3815838784576621,4.462498718583467,1.3795171900423893,target,1
bac,Financials,down,2016-06-27,2016-06-29,2016-07-18,12,10.55568027496338,11.291939735412598,10.272750854492188,0.44040133268332576,6.975007211951303,1.6717920810167721,target,0
bac,Financials,up,2016-11-23,2016-11-28,2016-11-30,2,16.321269989013672,17.04356575012207,16.34539794921875,0.45205467921256476,-4.425487487153861,-1.597806182133912,stop,0
bac,Financials,up,2017-01-25,2017-01-30,2017-02-14,11,18.52034568786621,19.416099548339844,18.6898136138916,0.4975597026889573,-4.836593633673344,-1.8002942272710563,stop,1
bac,Financials,down,2017-04-13,2017-04-17,2017-04-24,5,18.463472366333008,19.127216339111328,18.27017593383789,0.5229613515306891,3.59490327501243,1.2692027256614002,target,1
