ticker,sector,date,dir,ref,close,atr,adr,brk_atr,gap_skip,choppy,idx,dev_max,dev_adr,fwd5,fwd10,fwd20
msft,Technology,2013-04-02,up,23.08445167541504,23.23775291442871,0.34238003582452003,0.44754732203363906,0.4477516881043944,False,1,815,0.0017475975388047988,0.39048329702069895,5.138897381861618,0.1041509774670546,13.611143145008198
msft,Technology,2013-06-03,up,28.50335121154785,28.917747497558597,0.6043089840831136,0.9325137274569139,0.6857357691603535,False,0,858,0.01938394529162763,2.078676669403052,-2.1073227049946186,-1.7140234287090883,-4.636154802236336
msft,Technology,2013-07-15,up,28.998992919921875,29.389013290405277,0.6702156558756621,0.9543657763909053,0.5819326466998531,False,0,887,0.12048186035302698,12.62428550284456,-12.02653867163993,-11.943628849035793,-10.265079739130345
msft,Technology,2013-07-19,down,26.352266311645508,25.51326942443848,0.9407446617051205,0.9614145478772207,0.8918433676640027,False,0,891,-0.013029653572040948,-1.3552586239526017,0.44586317248689333,0.9554061320838914,0.6725700924343547
msft,Technology,2013-10-25,up,28.630558013916016,29.23607444763184,0.7426653829976282,0.7905804904415448,0.8153287437092751,False,0,960,-0.012003670991638075,-1.5183363537005499,0.5877171001302584,5.2056928301005945,6.144561861879638
msft,Technology,2013-11-29,up,31.24078369140625,31.436485290527344,0.5765567909785919,1.0715228456611736,0.33943160879074674,False,0,984,0.03173763160619636,2.9619183328389918,1.5211046482138002,-3.2520411033473806,-1.8882799737795275
msft,Technology,2014-03-18,up,31.904794692993164,32.85172271728516,0.7038960672680722,0.7005618113818413,1.3452668203804166,False,1,1057,-0.022390282807728513,-3.1960467219251103,0.6068359970561321,4.551235142330068,2.1491701813842523
msft,Technology,2014-06-23,up,34.86521911621094,35.124534606933594,0.5969225329621828,0.660445259694345,0.4344206767263799,False,0,1124,-0.0004802122781165438,-0.07271038304352229,-0.28577212559159904,-0.762091583053548,6.858769945022014
msft,Technology,2014-08-18,up,37.53364562988281,37.73442077636719,0.6203704820008037,0.6477379813987172,0.3236374913210569,False,0,1163,-0.006246023566908759,-0.9642824330636247,0.40153249361192245,0.2899558141387315,3.7697389730456887
msft,Technology,2014-09-19,up,39.56093978881836,39.998653411865234,0.5870611403706749,0.5907244891188901,0.7456014253822,False,1,1186,0.02638278767712344,4.466174699558392,-2.272749164624699,-3.009268023644651,-7.2390609158042185
msft,Technology,2014-11-13,up,41.15180969238281,41.757843017578125,0.7779698091971625,1.0318941556284167,0.7789933722758696,False,0,1225,0.022920826496843627,2.2212381349214056,-2.6756239946620908,-1.3774362887071123,-5.332876934578945
msft,Technology,2015-01-27,down,38.251914978027344,36.13434600830078,1.2599064966864801,1.0723360852313635,1.680735019063487,False,1,1274,-0.05668675473771654,-5.286286222988197,-1.9221418178831495,-0.6563488331681855,4.016805874581775
msft,Technology,2015-04-24,up,37.66257858276367,40.83594512939453,1.0401464697171343,0.8007266290664722,3.0508843119891083,False,1,1335,-0.048244209800467314,-6.025053751080174,0.7729452443171247,-1.0444844967229194,-2.0413832994952363
msft,Technology,2015-08-21,down,37.90732955932617,37.2238883972168,1.029394134993391,0.9160186321961117,0.6639256421582029,False,0,1418,0.0015788182944072961,0.1723565699337527,1.0448432207397884,1.90391102948253,1.9271124600187761
msft,Technology,2015-11-06,up,47.01601409912109,47.465431213378906,1.1706090479310363,1.3502858842849308,0.38391734204697175,False,0,1472,0.028676427991768755,2.1237301171192273,-2.093937543529256,-0.6641201828080479,2.2688502519292664
msft,Technology,2015-12-29,up,48.83818435668945,49.20361328125,1.0611822725428355,1.1501903070135429,0.344360185818875,False,1,1507,0.0799928171047885,6.954746237819464,-7.74536780904842,-6.083088238942514,-2.5817866853893534
msft,Technology,2016-01-13,down,45.39261245727539,44.93148040771485,1.2783919394728394,1.123388623096988,0.3607125759496679,False,0,1517,0.018018385967495495,1.6039316757385278,1.2586982504929622,6.680840492836171,-2.207578236922525
msft,Technology,2016-06-27,down,43.62409210205078,42.737892150878906,1.0631183526191719,1.015955431437946,0.8335854131278719,False,0,1631,0.07637965496755188,7.518012365901418,6.091249131296883,10.489328228491823,16.023098890148614
msft,Technology,2016-07-20,up,47.61792755126953,49.3387451171875,1.0858948438726292,1.19716414886747,1.5847000062925183,False,0,1647,-0.03409952643463133,-2.848358470046889,0.5365453272403897,2.6471146733039186,3.664777155397436
msft,Technology,2016-10-21,up,51.6530647277832,52.97613525390625,0.9142058002143638,0.5838588364545505,1.4472348849819288,True,1,1713,-0.009283011661055492,-1.589941109297249,0.4357914698932541,1.2738619592354894,2.70052456273957
msft,Technology,2016-12-09,up,54.86269378662109,55.39906311035156,0.985212925431062,1.0549474003134791,0.5444196984076282,False,0,1747,-0.01303566712831104,-1.2356698660461625,2.6625866618851246,2.1139426650945037,1.9686925117465837
msft,Technology,2017-04-21,up,59.233543395996094,59.719200134277344,0.7171190502828164,0.3206856103720901,0.67723307321109,False,1,1837,-0.025356655755855433,-7.907013890156848,4.5331308850893315,3.8252881022904583,3.6782490994907047
msft,Technology,2017-06-02,up,63.6887321472168,64.90985107421875,0.9093513292380745,0.6214371459790585,1.3428461450923506,False,0,1866,0.008947736528966072,1.4398457811641012,-2.7591943171635047,-1.2402407936939253,-5.002777430386763
msft,Technology,2017-07-19,up,66.34807586669922,66.80937957763672,1.0840783631694386,0.9729029771831704,0.4255261673047518,False,1,1898,0.014860789696856449,1.5274688273524089,-0.947716407712873,-2.3151618980319255,-1.454440352277797
msft,Technology,2017-09-13,up,67.99285888671875,68.39297485351562,0.9384263151557498,0.6513370946221586,0.42636908229759957,False,1,1937,0.020195220804402173,3.100578943092047,-1.329603172726268,-1.7816466103044881,2.539611110788842
msft,Technology,2017-10-19,up,70.61180114746094,70.84825897216797,0.7518119603048437,0.4840314873627949,0.31451724259767383,False,0,1963,-0.012620756048201936,-2.607424594826479,7.572798973274719,7.996404996950868,6.294195174938189
msft,Technology,2017-11-28,up,76.89552307128906,77.57411193847656,0.9960049491147469,0.4920494705596329,0.6813107382555,False,0,1990,0.03633906646095537,7.385246532147489,-2.4740568111431105,0.5537484335343512,0.9896837013023685
msft,Technology,2018-01-12,up,80.68147277832031,81.88787841796875,1.0696865722284947,0.493204300979524,1.127812268536861,False,0,2021,-0.0007929016531503018,-0.16076535658256966,2.5669771796092977,3.504422908789251,0.2566800158908755
msft,Technology,2018-02-26,up,86.83222961425781,87.61654663085938,2.247282439946988,1.9205024543453055,0.3490068727721043,False,0,2050,0.018144014457432446,0.9447535157468828,-2.200786550001932,-1.0584395296582838,-6.235573501951741
msft,Technology,2018-05-23,up,90.01315307617188,90.9842529296875,1.869532863590147,0.9846179891869056,0.5194344921280383,False,0,2111,-0.004129272557077489,-0.4193781347106434,2.1589305192374564,3.0103673744839687,1.7737890474586848
msft,Technology,2018-07-12,up,94.51628112792967,96.0840072631836,1.6035869632602608,0.82246028132331,0.9776371167713713,False,0,2145,-0.01863608632500739,-2.265894991916518,1.9963834938485858,3.3496711072475094,4.616599609192473
msft,Technology,2018-08-29,up,102.20742797851562,103.702392578125,1.5282342641063549,0.6600795585669905,0.9782299970113322,False,0,2179,0.01988223519340677,3.0120967897521935,-3.4011526961967187,1.2051737431285625,2.0978658787800253
msft,Technology,2018-10-01,up,106.1556396484375,107.0258560180664,1.628920630592565,0.8102852237794788,0.5342288342878566,False,1,2201,0.0763930972704388,9.42792673845295,-2.897685380329318,-3.9875555430093024,-10.275915621603026
msft,Technology,2018-10-24,down,98.04608154296876,94.72264099121094,3.074784071195798,1.308180305477719,1.0808695748398764,False,0,2218,0.05712399938495503,4.3666763018645645,3.5183479728461586,9.216175669643544,1.1681781929438806
msft,Technology,2019-02-26,up,104.19371795654295,104.91268920898438,2.0122184870247706,1.2830098098669873,0.35730277655110815,False,0,2301,0.010753774709433844,0.8381677697810209,-0.5429450235166389,1.9045581464078865,3.924866898075763
msft,Technology,2019-04-17,up,113.02668762207033,113.69895935058594,1.472702069243758,0.634776408723251,0.4564886154202436,False,0,2337,-0.01916571141750772,-3.019285397838968,6.668319605441941,5.855308583986196,5.563033668282702
msft,Technology,2019-06-07,up,121.94371795654295,123.14483642578124,2.6545047928086323,1.3065840762163055,0.4524830667069253,False,0,2372,-0.010541244429301079,-0.8067788840521558,1.1035051459527656,4.85542264219212,3.850821890310563
msft,Technology,2019-10-28,up,133.11773681640625,135.58126831054688,2.5903176207107665,1.0649959894022594,0.9510538300182074,False,0,2471,-0.008899927143545556,-0.8356770572010076,0.18727236672431147,1.997388090692942,5.796012224023661
msft,Technology,2019-11-25,up,141.41111755371094,142.68482971191406,1.8157664888841705,0.5832436623306031,0.7014735462960603,False,0,2491,0.003802743754828018,0.6519991558300875,-0.9124913257875344,0.31079052246107963,4.91962725242121
msft,Technology,2019-12-26,up,148.51565551757812,149.7043914794922,1.6011495083537264,0.5175621359844729,0.7424265852202021,False,0,2512,-0.0010797152239538353,-0.20861557461116656,0.22691814017024026,2.9054654522916,4.279378703167369
msft,Technology,2020-01-29,up,157.6581268310547,158.54498291015625,2.4077867572720697,0.9772312779403625,0.36832833157797434,False,1,2534,-0.018731194257842143,-1.916761638792455,9.277569957818766,9.32519082029919,-3.325087263209403
msft,Technology,2020-03-09,down,145.6474151611328,142.49746704101562,7.155528693151712,2.472836144122395,0.44021179359281787,False,0,2561,0.04527744930959171,1.83099270112216,-2.688914126720232,-1.5137523217864879,8.544698981037424
msft,Technology,2020-06-22,up,186.7436065673828,190.28228759765625,5.028303058830183,1.2049841198197708,0.7037525361680764,False,0,2634,0.0025909371210961797,0.21501836235681723,1.4658140836577127,6.112583939170868,5.574106239284582
msft,Technology,2020-08-03,up,203.32699584960935,205.43312072753903,5.776777363016049,1.4352581913214069,0.36458474086494513,False,0,2663,0.051045167073188354,3.5565145965961933,-6.07739653048498,-2.332146028470816,5.2088999213786735
msft,Technology,2020-09-02,up,217.693603515625,220.29933166503903,4.932345430091823,1.2858051065518317,0.5282939296012616,False,0,2685,0.11467383502696617,8.918446072631427,-11.923155590873991,-13.494483165653525,-10.990725080046538
msft,Technology,2021-02-03,up,228.5040435791016,231.6981964111328,5.696319857904957,1.4366934192441654,0.5607397252453439,False,0,2790,-0.009847654538581257,-0.6854388282617763,0.6131881350894819,-0.6069844703568528,-4.471847841885301
msft,Technology,2021-04-05,up,233.59567260742188,238.0328826904297,5.5738467578205295,1.4138406625088447,0.7960767986278184,False,1,2831,-0.014044943453250738,-0.9933894126604154,3.782060745565796,3.689732183065053,-0.5139257921438767
msft,Technology,2021-06-28,up,255.4606170654297,257.4051513671875,3.8039154626544995,0.7428810146688836,0.5111928277188503,False,1,2890,-0.01578575436060984,-2.1249371095646934,4.171588821921768,5.131711420933538,6.512349294315878
msft,Technology,2021-08-19,up,282.1954345703125,284.8182067871094,4.168229788672653,0.6036384211710538,0.6292292771200795,False,1,2927,-0.017184529435556258,-2.846824992057067,0.9940508455925423,1.4725611686713824,-0.8322901624710943
msft,Technology,2021-10-18,up,292.9279479980469,294.91461181640625,5.298538599727503,1.1585402939818146,0.3749456158461404,False,0,2968,-0.007175270139185009,-0.6193371241775418,0.9177067895504987,8.408981926500259,10.485223042537672
msft,Technology,2021-11-16,up,323.4185485839844,325.8370666503906,4.974897477832728,0.8494779296802873,0.4861443029093047,False,0,2989,0.01990218893977691,2.342872986384399,-0.2892096668464572,-2.773777237094699,-4.128198958717821
msft,Technology,2022-01-13,down,297.6210632324219,293.0599975585937,8.19920559761262,1.183376179656929,0.5562814128183634,False,1,3029,0.0021202883748048054,0.17917281176130273,-2.765721926191722,2.0275976544805507,-3.215186103494827
msft,Technology,2022-06-13,down,243.90103149414065,233.9541778564453,8.744343046467502,1.5450701545204708,1.1375186889212476,False,0,3132,0.05994620470664386,3.8798370760872545,4.486897405178225,7.430039913461828,4.879053347152418
msft,Technology,2022-08-10,up,273.92510986328125,279.24615478515625,7.12896702987089,1.5146277223111404,0.7463977459258031,False,0,3172,0.025646453233285554,1.6932512759077287,0.5623070972897493,-3.360804813986107,-8.347839172716897
msft,Technology,2022-09-15,down,243.2636566162109,237.4701995849609,6.573586908499186,1.3660414790410158,0.8813235622943492,False,0,3197,-0.02636169284831673,-1.929787144298362,-3.040189240439095,-5.085997439928558,-6.854677682046207
msft,Technology,2022-11-02,down,218.1439514160156,213.00506591796875,8.44791730439065,2.233655214278521,0.6083020598906674,False,0,3231,0.09626880611336584,4.309922386318742,10.395279200544438,10.114087180772957,16.192041262222865
msft,Technology,2022-11-30,up,244.08969116210935,247.6114196777344,7.016443517621494,1.7361838947819064,0.5019250146859143,False,0,3250,0.028393236038868612,1.6353818350812013,-3.0336413667152784,-2.4026061499943796,-6.004543409191165
msft,Technology,2023-02-02,up,249.63003540039065,256.7922668457031,6.989170543120302,1.6769640740445673,1.0247612933644208,False,0,3293,0.001749598435282209,0.10433130097190808,-0.5668798960469568,-2.2273749255606545,-2.6782476915929943
msft,Technology,2023-03-16,up,264.138916015625,268.7214050292969,6.950036771404173,1.368380562180338,0.6593474487108414,False,1,3322,-0.002725611948465357,-0.19918522842230718,1.5821541695195451,4.3808599275245275,4.561895268880245
msft,Technology,2023-05-25,up,313.16656494140625,317.7882995605469,5.867437553544125,0.8629751808838487,0.7876921700426016,False,1,3371,-0.0068499398061283735,-0.7937586106604767,3.074370273286431,1.8194639214303754,2.65403229547021
msft,Technology,2023-07-18,up,339.4149475097656,350.5207214355469,8.000920938618009,1.1043195924796334,1.388061950740828,False,0,3406,0.04992838934974437,4.521190214296156,-6.041896895339949,-8.898713139796289,-10.68502210064668
msft,Technology,2023-08-17,down,313.0008544921875,309.6279296875,6.747395946743012,1.1765883431507256,0.4998854122849602,False,0,3428,0.026404263011275287,2.244137736446433,1.9250458905125,3.717525760189755,3.8437443819604455
msft,Technology,2023-09-26,down,309.2372131347656,304.9965209960937,6.169523825555062,0.9003025530957837,0.6873613359115933,False,0,3455,0.04215093429098838,4.68186324097916,2.1849234240192805,6.497056370912291,9.140118905845318
msft,Technology,2023-11-01,up,332.8735656738281,338.14996337890625,7.783285786599945,1.167935499579877,0.6779139106214253,False,0,3481,-0.022455716889534186,-1.9226846771599826,4.224602540427336,8.918299520472829,8.437644228625828
msft,Technology,2024-01-18,up,382.1124267578125,385.6371765136719,5.812424159647324,0.5783905097375708,0.6064164725502833,False,1,3533,-0.015988981763524812,-2.7643921354759753,2.554128857389104,4.404996645051873,2.7768477162176897
msft,Technology,2024-03-14,up,411.7594604492188,417.101806640625,7.428187991512855,0.8365783753269369,0.7191991098650358,False,0,3572,0.007989307271710551,0.9549980620271603,0.8278049271590815,-0.15286525965949593,-2.7232961007322976
msft,Technology,2024-04-30,down,391.4216003417969,381.89697265625,8.768930982788763,1.047889537182956,1.0861788859145267,False,0,3604,0.0439053857590261,4.189886834547185,5.447818443343455,8.864759469394269,6.700751158702256
msft,Technology,2024-06-11,up,423.0623168945313,425.1849365234375,6.982885818982906,0.7551769909076905,0.3039745577875372,False,1,3633,-0.02448195205247717,-3.2418826774702056,3.0091455493143293,4.66163190132971,4.823412376565228
msft,Technology,2024-08-02,down,406.3568115234375,401.4139099121094,9.635395506381073,1.16453345465574,0.5129941586782475,False,0,3669,0.019996244977657618,1.7171035231073648,-0.4112659938992791,3.3782487759370428,0.4132274444025752
msft,Technology,2024-12-05,up,431.8677978515625,436.60882568359375,7.976937835760287,1.0022192781616317,0.594341830116491,False,0,3756,0.0017899940105052176,0.17860303124368143,1.0505565256460514,-1.3600737215972436,-4.575034889008711
msft,Technology,2025-02-24,down,402.8832092285156,399.3124084472656,7.950904404691002,1.1304562039504173,0.44910623993205623,False,1,3808,-0.016174005772145464,-1.430750321474185,-3.809412374130361,-5.829203627543045,-2.1881180181172355
msft,Technology,2025-03-31,down,374.3751220703125,371.0343933105469,8.702168318542713,1.2291183419112217,0.38389613226018043,False,0,3833,0.0309423482684853,2.517442561338023,-5.5488974182136825,2.7544701845813258,5.293157499287515
msft,Technology,2025-06-12,up,468.12255859375,474.1826171875,7.0193373943824575,0.6092706655133384,0.863337698883065,False,1,3884,-0.004674746926876079,-0.767269325684241,1.4889288310682813,3.8716204179478186,5.627848497517318
msft,Technology,2025-07-15,up,498.5814514160156,500.868896484375,6.412001959016503,0.6615600988492909,0.35674428719454604,False,0,3905,-0.0034955128126263006,-0.5283741898440293,0.009876635280781088,1.4669149168997864,2.918036966034121
msft,Technology,2025-10-27,up,524.256591796875,527.1825561523438,7.611120812829405,0.5972520578805934,0.38443278295316324,False,0,3978,0.060067734491968026,10.057350778350465,-3.234119364495558,-4.297117903748127,-10.091308002828182
msft,Technology,2026-03-24,down,380.3287353515625,371.2355651855469,8.69304419081741,1.0560375594993632,1.0460282918636112,False,0,4079,-0.019744978019053963,-1.8697230833735201,-0.9041117263821952,0.08854346533855306,11.538871617072012
msft,Technology,2026-04-22,up,422.4480590820313,431.1726989746094,9.752065071617103,1.4878706917772118,0.8946453729037038,False,0,4099,0.038617537606974686,2.595490174004794,-5.80708003097532,-2.806528032687017,-2.9849241970243856
msft,Technology,2026-05-29,up,431.1726989746094,449.3940124511719,11.755992882337623,1.2296104976256679,1.549959553304806,False,0,4125,0.09640251270696662,7.840085367936943,-8.550998071879967,-11.211794202845994,-17.150856157139238
msft,Technology,2026-08-06,up,491.884033203125,498.9207458496094,16.535501095364502,2.314124715952219,0.42555182367330974,False,0,4172,0.0252835701774456,1.0925759533682646,-0.8922457440636467,-3.142935174710304,
aapl,Technology,2010-03-26,up,6.860370635986328,6.906133651733398,0.14912064494393873,0.9528077830333835,0.3068858491342679,False,0,57,-0.013166528117971203,-1.38186613842027,3.7418702425953576,4.993498679712749,13.486324718577624
aapl,Technology,2010-08-24,down,7.274023056030273,7.176217079162598,0.20460690036541893,1.0119908111379865,0.4780189558269961,False,0,161,0.08108513476342948,8.012437847360394,4.334568492037483,9.644477354840507,20.418471751243118
aapl,Technology,2010-09-15,up,8.024749755859375,8.08218002319336,0.17902556237749426,1.0785653573072036,0.3207936708663236,False,0,176,-0.026351823505923067,-2.443229177294759,6.920297636044825,5.007020831219222,11.875529512270532
aapl,Technology,2011-01-03,up,9.734686851501465,9.857321739196776,0.13816477059237875,0.39211715714997764,0.8875988225472821,False,0,252,-0.01788223805515109,-4.560432444508278,3.6623207226752275,2.8126814323823357,4.475524786741225
aapl,Technology,2011-02-07,up,10.422907829284668,10.524601936340332,0.20929093342864227,1.1318229499427834,0.4858982918643089,False,0,276,0.028323087549503804,2.502430927994136,2.279154881207557,-2.6315791858258275,0.16763555486689619
aapl,Technology,2011-04-15,down,9.87048053741455,9.794209480285645,0.2124123223379488,0.8817975609167555,0.35907077465853754,False,1,324,0.06969464293978647,7.903701033979823,7.011517946541801,6.333580429081942,2.6506593542164225
aapl,Technology,2011-07-07,up,10.55840015411377,10.68371868133545,0.24569758948858028,1.2825308535864821,0.5100519198520844,False,0,380,-0.002095962663773898,-0.16342395646176675,2.1612485785781343,10.106384260710222,4.596859808058618
aapl,Technology,2011-09-19,up,12.065841674804688,12.311699867248535,0.34517229607217986,1.3917621651564116,0.7122767245272651,False,0,431,0.0714160154891514,5.13133761479465,-3.005084605414199,-9.506099768136544,2.5775706165718226
aapl,Technology,2012-01-25,up,12.834522247314451,13.3594331741333,0.288892797497054,0.8373414806261492,1.8169747787644386,True,0,519,-0.03616785649427729,-4.319367585519782,1.8940661308398221,10.412894966234854,16.959197497555213
aapl,Technology,2012-03-12,up,16.306133270263672,16.510122299194336,0.37574100459940973,1.0533102714279197,0.5428979707661763,False,0,551,-0.04204133529689055,-3.991353396743889,9.775314609107898,11.318799929621548,13.441983239716837
aapl,Technology,2012-07-09,up,18.24486923217773,18.361225128173828,0.3846791102816601,1.0584547569644642,0.3024752134601281,False,1,633,0.01819641409614425,1.7191489741450672,-1.1321374071969537,-2.1127255086702768,1.143512175156891
aapl,Technology,2012-08-16,up,18.97473907470703,19.11441421508789,0.34046690710462857,0.9831783669292428,0.4102458637424516,False,0,661,-0.025993573930955343,-2.6438309471902817,4.2241558064704865,4.541574689032268,9.969477495190837
aapl,Technology,2012-11-02,down,17.88224220275879,17.325942993164062,0.5719826060066372,1.54669874215413,0.9725806410068899,False,1,714,-0.017973226870831197,-1.1620379832855743,-5.4595419706148896,-1.4712260881588501,0.2913213260024694
aapl,Technology,2012-12-14,down,15.860710144042969,15.383034706115724,0.647859997092151,1.7991014482270646,0.7373127528651845,False,0,743,0.015752839850016475,0.8755948623986827,2.036170355618716,7.697280661136641,-0.7257716093104771
aapl,Technology,2013-01-24,down,14.662757873535156,13.59394645690918,0.619402076105132,1.6893076992870701,1.7255534940192316,False,0,769,-0.03081024436007091,-1.8238385092942866,0.6925636261261969,6.0484264171492,-1.1363740000726819
aapl,Technology,2013-03-01,down,13.273483276367188,13.065240859985352,0.42246277068915417,1.2423351721169351,0.49292489381285526,False,1,794,0.014471712547893931,1.1648798869015502,1.7190565944359637,5.865686007297288,-0.15797197906145533
aapl,Technology,2013-04-17,down,12.742913246154783,12.225423812866213,0.37507935430036754,1.0950180772795286,1.3796798660215235,False,1,826,0.05461470973505067,4.987562385338503,1.3853501669281565,10.605793489590587,8.60393472772194
aapl,Technology,2013-08-01,up,13.849834442138672,13.952486991882324,0.3105133693780472,0.9879649389900458,0.33058979054352344,False,0,900,-0.009111933369525317,-0.9222931917847264,0.16876001307704058,10.72233728448666,7.391879957154512
aapl,Technology,2013-10-23,up,16.033767700195312,16.144472122192383,0.3480463599220338,0.9636254464949584,0.31807378195786706,False,0,958,0.008976290673008569,0.9315124154990371,-0.43047590288354254,-1.805412652331484,-0.14805620701310307
aapl,Technology,2013-11-26,up,16.358219146728516,16.499813079833984,0.28863621386290805,0.8859435011588901,0.49056191255585424,False,0,982,-0.03240665275409851,-3.657869007640761,6.467950284452484,5.088147092693807,5.003737289689303
aapl,Technology,2014-01-28,down,15.852997779846191,15.667710304260254,0.45840560640310013,1.164313160103883,0.40419984615765037,False,0,1023,0.052056259393194027,4.470984368891737,1.2023348044301496,6.4418579949764965,4.803294948470027
aapl,Technology,2014-04-24,up,16.9903621673584,17.668119430541992,0.3588977163247816,0.7278538610427798,1.8884412810536324,False,1,1083,-0.04752811651485101,-6.529898247260591,4.369718270706735,3.7058427972328722,8.769383051160705
aapl,Technology,2014-05-29,up,19.577375411987305,19.882476806640625,0.3134379448549558,0.6719251410929855,0.973402868610904,False,1,1107,-0.004827174262189207,-0.7184095321001228,1.6037479912019537,0.563413168505722,1.3346419619682859
aapl,Technology,2014-07-07,up,20.64507293701172,21.02181434631348,0.3330984272384934,0.6568816817685086,1.1310212792809744,False,0,1133,0.012307875377264571,1.8736822351520503,-0.6772408618257897,-1.302465139679465,-0.8856429056520176
aapl,Technology,2014-08-18,up,21.68991470336914,21.8286190032959,0.36013982901481634,0.7810719917840375,0.3851401282279485,False,0,1163,-0.020299316851689297,-2.5989047187985657,1.7446397534951918,-0.22187983502618414,2.440529642099176
aapl,Technology,2014-10-23,up,22.739978790283203,23.076791763305664,0.5440944373834631,1.2695588699863942,0.6190340313754839,False,0,1210,-0.01752178984286403,-1.3801478810550796,3.0239067484317594,4.438318076417791,11.585439484712845
aapl,Technology,2014-11-20,up,25.52925109863281,25.714956283569336,0.4814573486853801,0.7757880847240384,0.38571471687698866,False,0,1230,0.0072746602832492084,0.9377122988215183,-1.0660847172791255,-3.361671521148535,-2.8974095394889376
aapl,Technology,2015-02-10,up,26.622167587280277,27.083858489990234,0.6782566248430709,1.569051296334223,0.680702385792073,False,1,1284,-0.04118778166834696,-2.6250117994595867,5.269623912885191,6.884110993002546,1.99146576043423
aapl,Technology,2015-07-08,down,27.74751853942871,27.31957626342773,0.4554310198848312,0.6245380220566032,0.9396423548602324,False,0,1386,0.06088856300288479,9.749376475491243,4.846206809787068,2.113077646909667,-5.644827186087897
aapl,Technology,2015-12-31,down,23.84158134460449,23.66843605041504,0.5701956634751068,1.32166616561929,0.3036594370679717,False,1,1509,-0.006413754399550887,-0.48527794433971977,-6.393722917506272,-8.170236996675905,-10.241301589151231
aapl,Technology,2016-03-22,up,23.95737648010254,24.126934051513672,0.4957830701076492,0.9132014665419315,0.3419995188103475,False,0,1564,0.007360417306068636,0.8060014767541624,2.1270944171380535,1.7054084987962348,-0.7027729716884368
aapl,Technology,2016-07-27,up,22.838600158691406,23.416337966918945,0.46110856706994025,0.7338180717645532,1.2529322799155642,False,0,1652,-0.037844984852184786,-5.157270760746189,3.3934285554868993,5.405197808405293,5.05363526067848
aapl,Technology,2016-09-14,up,25.036508560180664,25.56018829345703,0.495299974472064,0.8064866302438235,1.0572981228891702,False,1,1686,-0.029502890409444784,-3.658199566250123,2.549895902514021,0.36685595743568555,4.661388414210976
aapl,Technology,2017-01-25,up,27.6015567779541,28.01530647277832,0.3260484721063363,0.37821308460715464,1.2689821613066166,False,1,1777,-0.01057634267869933,-2.7963978796991777,5.456176089346942,9.11887176064905,12.612832070938573
aapl,Technology,2017-03-01,up,31.652719497680664,32.27141571044922,0.3719494464647413,0.7218861289447626,1.6633879110429153,False,0,1801,-0.01145076140058105,-1.5862282071162004,-0.7940416262498307,0.6437891012958108,2.9615386161164325
